Account Number,Balance Date,Balance,Transaction Value,Flow
79656355,2023-02-08,-1107.2099999999996,115.99,Incoming
79656355,2023-02-09,-1057.9299999999996,49.28,Incoming
79656355,2023-02-10,-892.9099999999996,165.02,Incoming
79656355,2023-02-11,-835.6099999999997,57.3,Incoming
79656355,2023-02-13,-929.7999999999997,94.19,Outgoing
79656355,2023-02-14,-1595.8999999999996,666.1,Outgoing
79656355,2023-02-14,-1445.7099999999996,150.19,Incoming
79757019,2023-01-31,369.26,,-
79757019,2023-02-01,485.83,116.57,Incoming
79757019,2023-02-04,602.48,116.65,Incoming
79757019,2023-02-05,550.72,51.76,Outgoing
79757019,2023-02-07,476.61,74.11,Outgoing
79757019,2023-02-13,569.75,93.14,Incoming
79771974,2023-01-31,350.67,,-
79771974,2023-02-03,-262.33,613.0,Outgoing
79771974,2023-02-04,-157.88,104.45,Incoming
79771974,2023-02-04,-317.29999999999995,159.42,Outgoing
79771974,2023-02-07,-218.72999999999996,98.57,Incoming
79771974,2023-02-09,-286.48999999999995,67.76,Outgoing
79771974,2023-02-14,-242.53999999999996,43.95,Incoming
79792810,2023-01-31,505.57,,-
79792810,2023-02-02,814.3399999999999,308.77,Incoming
79792810,2023-02-11,889.4399999999999,75.1,Incoming
79792810,2023-02-12,1032.22,142.78,Incoming
79792810,2023-02-12,933.99,98.23,Outgoing
79933337,2023-01-31,508.79,,-
79933337,2023-02-01,424.54,84.25,Outgoing
79933337,2023-02-02,502.75,78.21,Incoming
79933337,2023-02-03,-751.05,1253.8,Outgoing
79933337,2023-02-04,-864.67,113.62,Outgoing
79933337,2023-02-09,-738.6899999999999,125.98,Incoming
79933337,2023-02-12,-614.7399999999999,123.95,Incoming
80001684,2023-01-31,572.24,,-
80001684,2023-02-05,1112.04,539.8,Incoming
80001684,2023-02-05,1070.71,41.33,Outgoing
80005822,2023-01-31,930.08,,-
80005822,2023-02-05,769.85,160.23,Outgoing
80005822,2023-02-10,889.77,119.92,Incoming
80005822,2023-02-10,799.73,90.04,Outgoing
80005822,2023-02-12,738.3000000000001,61.43,Outgoing
80005822,2023-02-14,-18.59999999999991,756.9,Outgoing
80015485,2023-01-31,310.56,,-
80015485,2023-02-05,367.07,56.51,Incoming
80015485,2023-02-10,459.93,92.86,Incoming
80015485,2023-02-14,306.70000000000005,153.23,Outgoing
80040176,2023-01-31,533.74,,-
80040176,2023-02-03,395.76,137.98,Outgoing
80040176,2023-02-03,489.83,94.07,Incoming
80040176,2023-02-07,646.23,156.4,Incoming
80040176,2023-02-07,667.25,21.02,Incoming
80040176,2023-02-08,556.77,110.48,Outgoing
80040176,2023-02-11,801.81,245.04,Incoming
80040176,2023-02-13,862.0,60.19,Incoming
80046304,2023-01-31,951.74,,-
80046304,2023-02-03,1022.73,70.99,Incoming
80046304,2023-02-03,923.05,99.68,Outgoing
80046304,2023-02-04,1090.78,167.73,Incoming
80046304,2023-02-04,1037.75,53.03,Outgoing
80046304,2023-02-05,847.74,190.01,Outgoing
80046304,2023-02-06,957.22,109.48,Incoming
80046304,2023-02-13,837.0600000000001,120.16,Outgoing
80046304,2023-02-14,800.46,36.6,Outgoing
80135904,2023-01-31,120.34,,-
80135904,2023-02-03,-873.36,993.7,Outgoing
80135904,2023-02-05,-781.08,92.28,Incoming
80135904,2023-02-07,-694.25,86.83,Incoming
80135904,2023-02-08,-813.73,119.48,Outgoing
80135904,2023-02-13,-1188.83,375.1,Outgoing
80168427,2023-01-31,19.01,,-
80168427,2023-02-01,200.07,181.06,Incoming
80168427,2023-02-01,281.28999999999996,81.22,Incoming
80168427,2023-02-03,206.00999999999996,75.28,Outgoing
80168427,2023-02-04,344.34999999999997,138.34,Incoming
80168427,2023-02-06,242.14999999999998,102.2,Outgoing
80184223,2023-01-31,52.59,,-
80184223,2023-02-07,205.83,153.24,Incoming
80184223,2023-02-10,10.04000000000002,195.79,Outgoing
80184223,2023-02-12,23.61000000000002,13.57,Incoming
80184223,2023-02-12,-72.09999999999997,95.71,Outgoing
80244844,2023-01-31,774.54,,-
80244844,2023-02-01,864.6099999999999,90.07,Incoming
80244844,2023-02-04,1063.9699999999998,199.36,Incoming
80244844,2023-02-04,935.7799999999997,128.19,Outgoing
80244844,2023-02-04,1051.3399999999997,115.56,Incoming
80244844,2023-02-08,911.2699999999998,140.07,Outgoing
80244844,2023-02-08,1060.9999999999998,149.73,Incoming
80244844,2023-02-09,924.6999999999998,136.3,Outgoing
80244844,2023-02-11,883.8899999999999,40.81,Outgoing
80244844,2023-02-11,744.3299999999999,139.56,Outgoing
80244844,2023-02-14,692.43,51.9,Outgoing
80283776,2023-01-31,334.03,,-
80283776,2023-02-02,250.14999999999998,83.88,Outgoing
80283776,2023-02-02,398.24,148.09,Incoming
80283776,2023-02-06,420.41,22.17,Incoming
80283776,2023-02-07,542.08,121.67,Incoming
80283776,2023-02-08,449.24,92.84,Outgoing
80283776,2023-02-08,572.53,123.29,Incoming
80283776,2023-02-13,612.55,40.02,Incoming
80291188,2023-01-31,338.65,,-
80291188,2023-02-01,268.38,70.27,Outgoing
80291188,2023-02-05,392.9,124.52,Incoming
80291188,2023-02-07,354.60999999999996,38.29,Outgoing
80291188,2023-02-08,330.81999999999994,23.79,Outgoing
80291188,2023-02-11,402.05999999999995,71.24,Incoming
80291188,2023-02-11,477.53999999999996,75.48,Incoming
80291188,2023-02-12,553.0999999999999,75.56,Incoming
80291188,2023-02-13,441.13999999999993,111.96,Outgoing
80304720,2023-01-31,614.87,,-
80304720,2023-02-01,444.62,170.25,Outgoing
80304720,2023-02-05,513.37,68.75,Incoming
80325529,2023-01-31,996.6,,-
80325529,2023-02-03,1121.94,125.34,Incoming
80325529,2023-02-03,1077.94,44.0,Outgoing
80325529,2023-02-05,932.8100000000001,145.13,Outgoing
80325529,2023-02-05,1128.81,196.0,Incoming
80325529,2023-02-11,538.2099999999999,590.6,Outgoing
80325529,2023-02-13,466.50999999999993,71.7,Outgoing
80355773,2023-01-31,906.28,,-
80355773,2023-02-01,944.22,37.94,Incoming
80355773,2023-02-03,949.6,5.38,Incoming
80355773,2023-02-03,827.07,122.53,Outgoing
80355773,2023-02-05,949.25,122.18,Incoming
80355773,2023-02-09,1031.39,82.14,Incoming
80355773,2023-02-13,974.4800000000001,56.91,Outgoing
80355773,2023-02-14,1528.0800000000002,553.6,Incoming
80360244,2023-01-31,658.35,,-
80360244,2023-02-03,792.48,134.13,Incoming
80360244,2023-02-05,876.07,83.59,Incoming
80360244,2023-02-06,957.75,81.68,Incoming
80360244,2023-02-06,2905.05,1947.3,Incoming
80360244,2023-02-07,2890.2400000000002,14.81,Outgoing
80360244,2023-02-09,2813.63,76.61,Outgoing
80360244,2023-02-10,2824.94,11.31,Incoming
80379245,2023-01-31,793.17,,-
80379245,2023-02-01,849.23,56.06,Incoming
80379245,2023-02-03,702.64,146.59,Outgoing
80379245,2023-02-06,704.22,1.58,Incoming
80379245,2023-02-06,642.3000000000001,61.92,Outgoing
80379245,2023-02-07,536.0600000000001,106.24,Outgoing
80379245,2023-02-08,621.35,85.29,Incoming
80379245,2023-02-09,662.12,40.77,Incoming
80379245,2023-02-13,554.14,107.98,Outgoing
80391084,2023-01-31,466.35,,-
80391084,2023-02-03,1050.65,584.3,Incoming
80391084,2023-02-06,1022.3100000000001,28.34,Outgoing
80391084,2023-02-07,1144.44,122.13,Incoming
80391084,2023-02-14,1261.3400000000001,116.9,Incoming
80428983,2023-01-31,323.32,,-
80428983,2023-02-02,376.90999999999997,53.59,Incoming
80428983,2023-02-04,218.49999999999997,158.41,Outgoing
80428983,2023-02-09,130.51,87.99,Outgoing
80428983,2023-02-11,188.51999999999998,58.01,Incoming
80428983,2023-02-12,752.92,564.4,Incoming
80428983,2023-02-13,821.6099999999999,68.69,Incoming
80428983,2023-02-13,999.1299999999999,177.52,Incoming
80428983,2023-02-14,1060.1,60.97,Incoming
80439799,2023-01-31,968.23,,-
80439799,2023-02-05,918.28,49.95,Outgoing
80439799,2023-02-11,855.9499999999999,62.33,Outgoing
80439799,2023-02-11,1012.4399999999999,156.49,Incoming
80439799,2023-02-14,1103.1799999999998,90.74,Incoming
80464084,2023-01-31,12.73,,-
80464084,2023-02-02,-132.54000000000002,145.27,Outgoing
80464084,2023-02-03,-100.46000000000002,32.08,Incoming
80464084,2023-02-04,88.59999999999998,189.06,Incoming
80464084,2023-02-05,7.929999999999978,80.67,Outgoing
80464084,2023-02-06,221.36999999999998,213.44,Incoming
80464084,2023-02-06,292.30999999999995,70.94,Incoming
80504934,2023-01-31,759.22,,-
80504934,2023-02-04,834.1700000000001,74.95,Incoming
80504934,2023-02-06,668.5200000000001,165.65,Outgoing
80504934,2023-02-11,828.8100000000001,160.29,Incoming
80504934,2023-02-14,713.83,114.98,Outgoing
80596699,2023-01-31,47.06,,-
80596699,2023-02-01,-76.02,123.08,Outgoing
80596699,2023-02-01,-206.95,130.93,Outgoing
80596699,2023-02-03,-375.28,168.33,Outgoing
80596699,2023-02-03,-466.65,91.37,Outgoing
80596699,2023-02-04,-524.68,58.03,Outgoing
80596699,2023-02-06,-489.29999999999995,35.38,Incoming
80596699,2023-02-06,-575.1999999999999,85.9,Outgoing
80596699,2023-02-07,-623.8499999999999,48.65,Outgoing
80596699,2023-02-13,-597.6099999999999,26.24,Incoming
80610910,2023-01-31,139.54,,-
80610910,2023-02-02,283.49,143.95,Incoming
80610910,2023-02-05,119.14000000000001,164.35,Outgoing
80610910,2023-02-06,1151.44,1032.3,Incoming
80610910,2023-02-07,937.2700000000001,214.17,Outgoing
80678427,2023-01-31,97.72,,-
80678427,2023-02-01,44.29,53.43,Outgoing
80678427,2023-02-01,-58.61000000000001,102.9,Outgoing
80678427,2023-02-04,28.489999999999988,87.1,Incoming
80678427,2023-02-05,-113.79000000000002,142.28,Outgoing
80678427,2023-02-08,30.46999999999997,144.26,Incoming
80678427,2023-02-08,167.19999999999996,136.73,Incoming
80678427,2023-02-08,1218.6000000000001,1051.4,Incoming
80678427,2023-02-12,1359.39,140.79,Incoming
80678427,2023-02-12,1252.5300000000002,106.86,Outgoing
80678427,2023-02-13,1115.63,136.9,Outgoing
80678577,2023-01-31,288.61,,-
80678577,2023-02-04,193.99,94.62,Outgoing
80678577,2023-02-11,30.340000000000003,163.65,Outgoing
80678577,2023-02-13,-44.67999999999999,75.02,Outgoing
80709302,2023-01-31,280.92,,-
80709302,2023-02-05,136.13000000000002,144.79,Outgoing
80709302,2023-02-11,-1908.4699999999998,2044.6,Outgoing
80747298,2023-01-31,768.33,,-
80747298,2023-02-09,648.5600000000001,119.77,Outgoing
80747298,2023-02-13,510.32000000000005,138.24,Outgoing
80758476,2023-01-31,977.44,,-
80758476,2023-02-06,885.9100000000001,91.53,Outgoing
80758476,2023-02-07,890.9800000000001,5.07,Incoming
80758476,2023-02-11,719.4300000000001,171.55,Outgoing
80761210,2023-01-31,545.59,,-
80761210,2023-02-01,689.44,143.85,Incoming
80761210,2023-02-04,515.69,173.75,Outgoing
80761210,2023-02-04,675.96,160.27,Incoming
80761210,2023-02-07,781.0500000000001,105.09,Incoming
80761210,2023-02-08,707.3700000000001,73.68,Outgoing
80761210,2023-02-10,593.3800000000001,113.99,Outgoing
80778066,2023-01-31,217.49,,-
80778066,2023-02-01,273.07,55.58,Incoming
80778066,2023-02-03,123.19999999999999,149.87,Outgoing
80778066,2023-02-03,86.63,36.57,Outgoing
80778066,2023-02-07,30.499999999999993,56.13,Outgoing
80778066,2023-02-08,33.21999999999999,2.72,Incoming
80787776,2023-01-31,460.46,,-
80787776,2023-02-01,318.2,142.26,Outgoing
80787776,2023-02-03,245.79,72.41,Outgoing
80787776,2023-02-03,268.05,22.26,Incoming
80787776,2023-02-05,370.95000000000005,102.9,Incoming
80787776,2023-02-05,1666.45,1295.5,Incoming
80787776,2023-02-10,1778.81,112.36,Incoming
80787776,2023-02-11,1951.31,172.5,Incoming
80787776,2023-02-14,1800.8899999999999,150.42,Outgoing
80808205,2023-01-31,280.92,,-
80808205,2023-02-01,369.02,88.1,Incoming
80808205,2023-02-02,2067.02,1698.0,Incoming
80808205,2023-02-02,3149.7200000000003,1082.7,Incoming
80808205,2023-02-03,3016.6200000000003,133.1,Outgoing
80808205,2023-02-05,2942.84,73.78,Outgoing
80808205,2023-02-06,3002.44,59.6,Incoming
80808205,2023-02-11,3196.33,193.89,Incoming
80808205,2023-02-13,2981.72,214.61,Outgoing
80808205,2023-02-13,3999.3199999999997,1017.6,Incoming
80811957,2023-01-31,139.95,,-
80811957,2023-02-05,54.02999999999999,85.92,Outgoing
80811957,2023-02-07,166.25,112.22,Incoming
80811957,2023-02-13,125.6,40.65,Outgoing
80812213,2023-01-31,277.14,,-
80812213,2023-02-07,380.49,103.35,Incoming
80812213,2023-02-07,462.24,81.75,Incoming
80812213,2023-02-08,530.1700000000001,67.93,Incoming
80818151,2023-01-31,320.64,,-
80818151,2023-02-01,245.27999999999997,75.36,Outgoing
80818151,2023-02-02,255.37999999999997,10.1,Incoming
80818151,2023-02-06,-180.72000000000006,436.1,Outgoing
80877479,2023-01-31,210.98,,-
80877479,2023-02-03,109.72999999999999,101.25,Outgoing
80877479,2023-02-05,221.74,112.01,Incoming
80877479,2023-02-06,1679.54,1457.8,Incoming
80877479,2023-02-06,1763.6399999999999,84.1,Incoming
80877479,2023-02-07,1696.9699999999998,66.67,Outgoing
80877479,2023-02-09,1493.7299999999998,203.24,Outgoing
80884901,2023-01-31,453.71,,-
80884901,2023-02-05,632.73,179.02,Incoming
80884901,2023-02-06,692.46,59.73,Incoming
80884901,2023-02-07,777.69,85.23,Incoming
80884901,2023-02-09,906.0,128.31,Incoming
80884901,2023-02-11,871.11,34.89,Outgoing
80884901,2023-02-14,809.95,61.16,Outgoing
80889919,2023-01-31,298.45,,-
80889919,2023-02-06,318.84,20.39,Incoming
80889919,2023-02-08,188.12999999999997,130.71,Outgoing
80938878,2023-01-31,29.73,,-
80938878,2023-02-02,5.5,24.23,Outgoing
80938878,2023-02-08,76.0,70.5,Incoming
80938878,2023-02-12,-75.28999999999999,151.29,Outgoing
80939694,2023-01-31,923.76,,-
80939694,2023-02-04,62.65999999999997,861.1,Outgoing
80939694,2023-02-05,-39.81000000000003,102.47,Outgoing
80939694,2023-02-08,39.75999999999996,79.57,Incoming
80939694,2023-02-08,-26.81000000000003,66.57,Outgoing
80939694,2023-02-13,37.49999999999997,64.31,Incoming
80940019,2023-01-31,957.41,,-
80940019,2023-02-02,648.64,308.77,Outgoing
80940019,2023-02-03,1261.24,612.6,Incoming
80940019,2023-02-07,1562.24,301.0,Incoming
80940019,2023-02-11,1410.13,152.11,Outgoing
81049128,2023-01-31,694.91,,-
81049128,2023-02-06,581.4399999999999,113.47,Outgoing
81049128,2023-02-09,2309.24,1727.8,Incoming
81049128,2023-02-10,2500.7999999999997,191.56,Incoming
81049128,2023-02-11,2426.1899999999996,74.61,Outgoing
81075588,2023-01-31,297.73,,-
81075588,2023-02-01,198.43,99.3,Outgoing
81075588,2023-02-01,105.0,93.43,Outgoing
81075588,2023-02-06,4.909999999999997,100.09,Outgoing
81075588,2023-02-08,-138.94,143.85,Outgoing
81075588,2023-02-08,-256.01,117.07,Outgoing
81075588,2023-02-09,-132.66,123.35,Incoming
81075588,2023-02-09,-261.4,128.74,Outgoing
81075588,2023-02-10,-92.39999999999998,169.0,Incoming
81075588,2023-02-10,75.11000000000001,167.51,Incoming
81075588,2023-02-11,227.87,152.76,Incoming
81075588,2023-02-11,324.21000000000004,96.34,Incoming
81087182,2023-01-31,861.31,,-
81087182,2023-02-04,969.0899999999999,107.78,Incoming
81087182,2023-02-05,1111.28,142.19,Incoming
81087182,2023-02-06,1247.8799999999999,136.6,Incoming
81087182,2023-02-09,1413.84,165.96,Incoming
81087182,2023-02-14,1260.1799999999998,153.66,Outgoing
81099534,2023-01-31,216.8,,-
81099534,2023-02-01,316.48,99.68,Incoming
81099534,2023-02-04,178.44000000000003,138.04,Outgoing
81099534,2023-02-11,110.30000000000003,68.14,Outgoing
81099534,2023-02-14,227.53000000000003,117.23,Incoming
81145048,2023-01-31,290.02,,-
81145048,2023-02-02,405.07,115.05,Incoming
81145048,2023-02-03,536.61,131.54,Incoming
81145048,2023-02-05,-323.28999999999996,859.9,Outgoing
81145048,2023-02-06,-375.06999999999994,51.78,Outgoing
81145048,2023-02-09,523.1300000000001,898.2,Incoming
81145048,2023-02-12,622.5400000000001,99.41,Incoming
81145048,2023-02-12,793.2500000000001,170.71,Incoming
81159651,2023-01-31,466.71,,-
81159651,2023-02-02,511.27,44.56,Incoming
81159651,2023-02-05,384.76,126.51,Outgoing
81159651,2023-02-07,329.48,55.28,Outgoing
81159651,2023-02-08,461.58000000000004,132.1,Incoming
81159651,2023-02-09,529.57,67.99,Incoming
81159651,2023-02-12,639.1700000000001,109.6,Incoming
81159651,2023-02-13,201.67000000000007,437.5,Outgoing
81159651,2023-02-14,243.86000000000007,42.19,Incoming
81181209,2023-01-31,828.91,,-
81181209,2023-02-02,887.14,58.23,Incoming
81181209,2023-02-09,705.37,181.77,Outgoing
81181209,2023-02-09,586.67,118.7,Outgoing
81181209,2023-02-09,579.2299999999999,7.44,Outgoing
81181209,2023-02-10,-631.07,1210.3,Outgoing
81181209,2023-02-11,-526.72,104.35,Incoming
81191580,2023-01-31,584.56,,-
81191580,2023-02-06,599.1099999999999,14.55,Incoming
81191580,2023-02-10,744.6399999999999,145.53,Incoming
81191580,2023-02-12,601.5399999999998,143.1,Outgoing
81191580,2023-02-12,524.6099999999999,76.93,Outgoing
81191580,2023-02-14,659.9699999999999,135.36,Incoming
81200849,2023-01-31,479.29,,-
81200849,2023-02-03,346.76,132.53,Outgoing
81200849,2023-02-06,446.07,99.31,Incoming
81200849,2023-02-06,382.74,63.33,Outgoing
81200849,2023-02-07,459.09000000000003,76.35,Incoming
81200849,2023-02-08,449.11,9.98,Outgoing
81200849,2023-02-11,430.72,18.39,Outgoing
81200849,2023-02-12,596.14,165.42,Incoming
81206535,2023-01-31,452.69,,-
81206535,2023-02-05,368.28999999999996,84.4,Outgoing
81206535,2023-02-05,338.53999999999996,29.75,Outgoing
81206535,2023-02-05,220.75999999999996,117.78,Outgoing
81206535,2023-02-08,178.16999999999996,42.59,Outgoing
81206535,2023-02-09,201.09999999999997,22.93,Incoming
81206535,2023-02-10,10.20999999999998,190.89,Outgoing
81206535,2023-02-13,-37.33000000000002,47.54,Outgoing
81206535,2023-02-14,798.67,836.0,Incoming
81227009,2023-01-31,475.45,,-
81227009,2023-02-01,508.94,33.49,Incoming
81227009,2023-02-01,413.11,95.83,Outgoing
81227009,2023-02-03,322.47,90.64,Outgoing
81227009,2023-02-03,381.75,59.28,Incoming
81227009,2023-02-07,289.83,91.92,Outgoing
81227009,2023-02-10,145.49999999999997,144.33,Outgoing
81227009,2023-02-11,70.37999999999997,75.12,Outgoing
81227009,2023-02-11,109.76999999999997,39.39,Incoming
81227009,2023-02-12,-432.13,541.9,Outgoing
81227009,2023-02-12,-576.3199999999999,144.19,Outgoing
81227009,2023-02-13,-439.91999999999996,136.4,Incoming
81227009,2023-02-14,-328.77,111.15,Incoming
81227009,2023-02-14,-379.42999999999995,50.66,Outgoing
81245588,2023-01-31,775.87,,-
81245588,2023-02-05,861.79,85.92,Incoming
81245588,2023-02-10,778.28,83.51,Outgoing
81245588,2023-02-10,898.67,120.39,Incoming
81245588,2023-02-13,828.9399999999999,69.73,Outgoing
81245588,2023-02-14,692.2099999999999,136.73,Outgoing
81267006,2023-01-31,425.16,,-
81267006,2023-02-02,256.49,168.67,Outgoing
81267006,2023-02-03,325.75,69.26,Incoming
81267006,2023-02-05,217.95,107.8,Outgoing
81267006,2023-02-10,353.84,135.89,Incoming
81267006,2023-02-10,-1076.76,1430.6,Outgoing
81336389,2023-01-31,210.06,,-
81336389,2023-02-01,90.56,119.5,Outgoing
81336389,2023-02-03,13.200000000000003,77.36,Outgoing
81336389,2023-02-03,201.67000000000002,188.47,Incoming
81336389,2023-02-05,308.21000000000004,106.54,Incoming
81336389,2023-02-06,417.73,109.52,Incoming
81336389,2023-02-09,333.74,83.99,Outgoing
81336389,2023-02-10,549.82,216.08,Incoming
81336389,2023-02-13,450.28000000000003,99.54,Outgoing
81336389,2023-02-13,600.19,149.91,Incoming
81336468,2023-01-31,935.41,,-
81336468,2023-02-02,127.50999999999999,807.9,Outgoing
81336468,2023-02-02,-652.39,779.9,Outgoing
81336468,2023-02-02,675.11,1327.5,Incoming
81336468,2023-02-02,1338.71,663.6,Incoming
81336468,2023-02-05,1300.73,37.98,Outgoing
81336468,2023-02-06,1224.96,75.77,Outgoing
81336468,2023-02-07,1097.4,127.56,Outgoing
81336468,2023-02-09,951.3800000000001,146.02,Outgoing
81336468,2023-02-09,796.4000000000001,154.98,Outgoing
81337623,2023-01-31,815.36,,-
81337623,2023-02-04,1000.99,185.63,Incoming
81337623,2023-02-07,817.55,183.44,Outgoing
81337623,2023-02-10,715.99,101.56,Outgoing
81337623,2023-02-10,548.86,167.13,Outgoing
81337623,2023-02-12,575.21,26.35,Incoming
81337623,2023-02-14,505.70000000000005,69.51,Outgoing
81340143,2023-01-31,647.34,,-
81340143,2023-02-05,543.98,103.36,Outgoing
81340143,2023-02-09,1226.58,682.6,Incoming
81340143,2023-02-11,1273.96,47.38,Incoming
81384411,2023-01-31,175.86,,-
81384411,2023-02-03,1.5500000000000114,174.31,Outgoing
81384411,2023-02-04,1362.55,1361.0,Incoming
81384411,2023-02-10,1426.4199999999998,63.87,Incoming
81384411,2023-02-11,1631.86,205.44,Incoming
81384411,2023-02-11,1564.6499999999999,67.21,Outgoing
81384411,2023-02-12,1678.9199999999998,114.27,Incoming
81398388,2023-01-31,979.87,,-
81398388,2023-02-02,858.94,120.93,Outgoing
81398388,2023-02-02,843.0100000000001,15.93,Outgoing
81398388,2023-02-09,958.5100000000001,115.5,Incoming
81398388,2023-02-10,1056.39,97.88,Incoming
81398388,2023-02-13,1100.26,43.87,Incoming
81445756,2023-01-31,267.66,,-
81445756,2023-02-03,1521.46,1253.8,Incoming
81445756,2023-02-04,1631.46,110.0,Incoming
81475774,2023-01-31,568.11,,-
81475774,2023-02-03,724.31,156.2,Incoming
81475774,2023-02-04,634.3399999999999,89.97,Outgoing
81475774,2023-02-04,-424.76,1059.1,Outgoing
81475774,2023-02-07,-543.68,118.92,Outgoing
81475774,2023-02-10,-484.88999999999993,58.79,Incoming
81475774,2023-02-12,-287.90999999999997,196.98,Incoming
81475774,2023-02-13,-221.36999999999995,66.54,Incoming
